R_m,f0_Hz,n,duty,PWM_amp,x_knR,G_candidate,weighted_contribution
0.03,304521.63508525793,14,0.382,0.04038608741964503,0.7346682571471429,0.9124404316784256,0.036849899038983544
0.03,312703.59269289486,14,0.382,0.04038608741964503,0.7544074935201891,0.9078078474387722,0.03666280708690203
0.03,321105.38502680475,14,0.382,0.04038608741964503,0.7746770882540334,0.9029379525129037,0.03646613108470142
0.03,329732.9186571745,14,0.382,0.04038608741964503,0.7954912911395772,0.897819461288191,0.03625941525064349
0.03,338592.25885328266,14,0.382,0.04038608741964503,0.8168647348343944,0.8924406504765621,0.03604218612699131
0.03,347689.6338474632,14,0.382,0.04038608741964503,0.8388124451496807,0.8867893539993702,0.0358139523734291
0.03,357031.4392136346,14,0.382,0.04038608741964503,0.8613498516135975,0.8808529595071375,0.035574204626508295
0.03,366624.2423634722,14,0.382,0.04038608741964503,0.8844927983184306,0.8746184068070705,0.03532241543614101
0.03,376474.7871633839,14,0.382,0.04038608741964503,0.9082575550591953,0.868072188501698,0.03505803929139215
0.03,386589.9986755398,14,0.382,0.04038608741964503,0.9326608287715201,0.8612003531750273,0.03478051274915583
0.03,396976.9880262771,14,0.382,0.04038608741964503,0.9577197752768338,0.8539885114983911,0.03448925468074655
0.03,407643.0574053182,14,0.382,0.04038608741964503,0.9834520113431373,0.8464218456667333,0.03418366665299398
0.03,418595.7051993051,14,0.382,0.04038608741964503,1.009875627069823,0.8384851226175938,0.03386313346210592
0.03,429842.6312632634,14,0.382,0.04038608741964503,1.0370091986052499,0.8301627115295025,0.03352702384036005
0.03,441391.74233370175,14,0.382,0.04038608741964503,1.0648718012060214,0.8214386061439346,0.0331746913576003
0.03,453251.1575871508,14,0.382,0.04038608741964503,1.0934830226471395,0.8122964525053831,0.03280547554154994
0.03,465429.21434805106,14,0.382,0.04038608741964503,1.1228629769924678,0.8027195827673658,0.032418703243103815
0.03,477934.47395000135,14,0.382,0.04038608741964503,1.1530323187351825,0.7926910557681786,0.03201369027502437
0.03,490775.72775448835,14,0.382,0.04038608741964503,1.1840122573181515,0.7821937051386458,0.031589743354825395
0.03,503962.0033313292,14,0.382,0.04038608741964503,1.2158245720444512,0.7712101957646988,0.031146162385074682
0.03,517502.5708051715,14,0.382,0.04038608741964503,1.248491627388502,0.7597230894897978,0.030682243106857778
0.03,531406.9493725123,14,0.382,0.04038608741964503,1.2820363887185873,0.7477149210054146,0.03019728016469765
0.03,545684.9139938183,14,0.382,0.04038608741964503,1.3164824384418088,0.7351682849411386,0.02969057062378333
0.03,560346.502265451,14,0.382,0.04038608741964503,1.3518539925828263,0.7220659352284639,0.029161417982884484
0.03,575402.0214762287,14,0.382,0.04038608741964503,1.3881759178080428,0.7083908978726164,0.02860913672876432
0.03,590862.055853586,14,0.382,0.04038608741964503,1.425473748907196,0.6941265983233473,0.028033057480187536
0.03,606737.4740044235,14,0.382,0.04038608741964503,1.46377370674465,0.67925700468645,0.027432532771673204
0.03,623039.4365558823,14,0.382,0.04038608741964503,1.5031027166930078,0.6637667880605788,0.026806943528871526
0.03,639779.4040014106,14,0.382,0.04038608741964503,1.5434884275620007,0.6476415013159278,0.02615570628873521
0.03,656969.1447576402,14,0.382,0.04038608741964503,1.5849592310359628,0.6308677776491709,0.025478281218376597
0.03,674620.7434377392,14,0.382,0.04038608741964503,1.6275442816335617,0.6134335502488905,0.0247741809864949
0.03,692746.609347052,14,0.382,0.04038608741964503,1.6712735172038007,0.5953282943829804,0.024042980540339216
0.03,711359.485207005,14,0.382,0.04038608741964503,1.7161776799727264,0.576543293168904,0.023284327839129388
0.03,730472.4561134059,14,0.382,0.04038608741964503,1.7622883381556111,0.5570719282031992,0.02249795559144462
0.03,750098.958735438,14,0.382,0.04038608741964503,1.8096379081498262,0.53690999610122,0.021683694039025144
0.03,770252.7907618149,14,0.382,0.04038608741964503,1.8582596773239908,0.5160560518239575,0.020841484822399215
0.03,790948.1206007368,14,0.382,0.04038608741964503,1.9081878274194324,0.49451177943692565,0.0199713959543839
0.03,812199.4973404666,14,0.382,0.04038608741964503,1.9594574585803957,0.47228239064659694,0.019073637915412407
0.03,834021.8609775302,14,0.382,0.04038608741964503,2.0121046140299064,0.44937705108164333,0.018148580869365535
0.03,856430.5529197303,14,0.382,0.04038608741964503,2.066166305408629,0.42580933381715613,0.01719677297964048
0.03,879441.3267713565,14,0.382,0.04038608741964503,2.1216805387945366,0.40159769906688786,0.01621895978204363
0.03,903070.359408176,14,0.382,0.04038608741964503,2.17868634142168,0.376765998277224,0.015216104543173797
0.03,927334.2623499898,14,0.382,0.04038608741964503,2.2372237891168467,0.35134400003212596,0.014189409499665205
0.03,952250.0934387485,14,0.382,0.04038608741964503,2.2973340344733906,0.32536793420519144,0.013140337834360173
0.03,977835.3688304388,14,0.382,0.04038608741964503,2.359059335782049,0.2988810496575707,0.012070636199545915
0.03,1004108.0753091713,14,0.382,0.04038608741964503,2.42244308673907,0.2719341794633828,0.010982357544197616
0.03,1031086.6829321253,14,0.382,0.04038608741964503,2.4875298469525537,0.24458630613304466,0.009877883941137203
0.03,1058790.1580142411,14,0.382,0.04038608741964503,2.55436537326844,0.21690511758698217,0.008759949040636246
0.03,1087237.9764617886,14,0.382,0.04038608741964503,2.6229966519381693,0.18896754269778254,0.00763165969886815
0.03,1116450.1374641843,14,0.382,0.04038608741964503,2.6934719316506377,0.16086025306257012,0.006496516242531179
0.03,1146447.1775536814,14,0.382,0.04038608741964503,2.765840757451648,0.13268011528978632,0.005358430734941891
0.03,1177250.1850428309,14,0.382,0.04038608741964503,2.8401540055747514,0.10453457549415722,0.0042217425042825165
0.03,1208880.8148498277,14,0.382,0.04038608741964503,2.916463919207872,0.07654195490962368,0.00309123008225059
0.03,1241361.3037222116,14,0.382,0.04038608741964503,2.9948241452209787,0.04883163258465198,0.0019721185824077415
0.03,1274714.4858695897,14,0.382,0.04038608741964503,3.0752897718805263,0.021544088067214823,0.0008700814240590692
0.03,1308963.8090163858,14,0.382,0.04038608741964503,3.157917367577237,-0.0051692261125731425,-0.00020876481767429075
0.03,1344133.3508858972,14,0.382,0.04038608741964503,3.242765020594414,-0.031146215400521947,-0.0012578737779565736
0.03,1380247.8361272507,14,0.382,0.04038608741964503,3.329892379944771,-0.056214713724447626,-0.002270292342745861
0.03,1417332.653697155,14,0.382,0.04038608741964503,3.4193606973044663,-0.08019333218773926,-0.003238694924206671
0.03,1455413.8747086702,14,0.382,0.04038608741964503,3.51123287007384,-0.10289262658607813,-0.004155430612142244
0.03,1494518.2707595418,14,0.382,0.04038608741964503,3.6055734855951056,-0.12411662559908176,-0.005012584891675868
0.03,1534673.3327529856,14,0.382,0.04038608741964503,3.702448866558102,-0.14366476165105882,-0.005802057623162128
0.03,1575907.2902241528,14,0.382,0.04038608741964503,3.801927117626012,-0.16133424515731318,-0.006515658928705693
0.03,1618249.1311858634,14,0.382,0.04038608741964503,3.9040781733138363,-0.1769229197732618,-0.007145224504501795
0.03,1661728.622507559,14,0.382,0.04038608741964503,4.00897384715327,-0.19023263088788342,-0.007682751661107125
0.03,1706376.3308418032,14,0.382,0.04038608741964503,4.116687882178564,-0.20107313144612948,-0.00812055706432516
0.03,1752223.6441130387,14,0.382,0.04038608741964503,4.2272960027688375,-0.20926653770246473,-0.008451456685658183
0.03,1799302.7935837097,14,0.382,0.04038608741964503,4.340875967883318,-0.2146523321317153,-0.008668967850302134
0.03,1847646.876513262,14,0.382,0.04038608741964503,4.457507625726897,-0.21709289088715075,-0.00876753246955193
0.03,1897289.8794259513,14,0.382,0.04038608741964503,4.57727296988448,-0.21647948836931527,-0.008742759541843196
0.03,1948266.7020038136,14,0.382,0.04038608741964503,4.700256196963541,-0.21273870120783558,-0.008591683784521392
0.03,2000613.181621601,14,0.382,0.04038608741964503,4.826543765785445,-0.2058390979663566,-0.008313035804850155
0.03,2054366.1185409261,14,0.382,0.04038608741964503,4.956224458167136,-0.19579805909144235,-0.007907517531063814
0.03,2109563.301781327,14,0.382,0.04038608741964503,5.089389441335913,-0.18268852430213275,-0.007378074713031878
0.03,2166243.535686445,14,0.382,0.04038608741964503,5.226132332021191,-0.1666454124674811,-0.006730156195994495
0.03,2224446.6672039866,14,0.382,0.04038608741964503,5.366549262268286,-0.14787140333805193,-0.005971947422076155
0.03,2284213.613898645,14,0.382,0.04038608741964503,5.5107389470204975,-0.12664171331164759,-0.005114563304777823
0.03,2345586.3927177046,14,0.382,0.04038608741964503,5.658802753517043,-0.10330744164386328,-0.00417218336932894
0.03,2408608.1495294767,14,0.382,0.04038608741964503,5.8108447725555035,-0.07829701312841308,-0.0031621100169011854
0.03,2473323.1894554296,14,0.382,0.04038608741964503,5.966971891669048,-0.052115203419822974,-0.002104729161205554
0.03,2539777.0080172666,14,0.382,0.04038608741964503,6.127293870269776,-0.025339210272558036,-0.001023351561212296
0.03,2608016.3231208725,14,0.382,0.04038608741964503,6.2919234168110085,0.0013887642703047098,5.608675522580555e-05
0.03,2678089.1078996155,14,0.382,0.04038608741964503,6.460976268022821,0.027372920406521162,0.001105485156468749
0.03,2750044.6244400875,14,0.382,0.04038608741964503,6.634571270276472,0.05187967686169038,0.0020952171650391632
0.03,2823933.4584139986,14,0.382,0.04038608741964503,6.812830463134969,0.0741581858182957,0.00299495897533997
0.03,2899807.5546405674,14,0.382,0.04038608741964503,6.995879165148478,0.09346563986635821,0.003774711502375802
0.03,2977720.253604409,14,0.382,0.04038608741964503,7.183846061954906,0.10909719718300985,0.004406008942671287
0.03,3057726.328954595,14,0.382,0.04038608741964503,7.376863296747595,0.12042000702346914,0.004863292930724093
0.03,3139882.026011251,14,0.382,0.04038608741964503,7.575066563173717,0.1269103962231469,0.005125414356329799
0.03,3224245.1013067467,14,0.382,0.04038608741964503,7.778595200728689,0.12819278579171978,0.005177205053552224
0.03,3310874.863189304,14,0.382,0.04038608741964503,7.987592292713669,0.12407836183224816,0.0050110395678435215
0.03,3399832.213517537,14,0.382,0.04038608741964503,8.202204766824986,0.11460095671572047,0.004628284256296043
0.03,3491179.6904752604,14,0.382,0.04038608741964503,8.42258349844624,0.10004704980897133,0.004040508899662697
0.03,3584981.512536653,14,0.382,0.04038608741964503,8.648883416715679,0.08097633447527987,0.0032703173230410683
0.03,3681303.6236126847,14,0.382,0.04038608741964503,8.881263613443407,0.05822899974797998,0.002351641474180408
0.03,3780213.7394105536,14,0.382,0.04038608741964503,9.119887454955023,0.032915837415402265,0.0013293418873492585
0.03,3881781.3950387137,14,0.382,0.04038608741964503,9.364922696940276,0.006387616007495358,0.00025797081848183146
0.03,3986077.993890971,14,0.382,0.04038608741964503,9.616541602387537,-0.01981902764849865,-0.0008004129831846283
0.03,4093176.857844001,14,0.382,0.04038608741964503,9.87492106268691,-0.04406054312759627,-0.0017794329465081428
0.03,4203153.278803595,14,0.382,0.04038608741964503,10.140242721987224,-0.06468960378126587,-0.0026125599934524028
0.03,4316084.571635853,14,0.382,0.04038608741964503,10.412693104894238,-0.08017908669686145,-0.0032381196045667446
0.03,4432050.128520549,14,0.382,0.04038608741964503,10.692463747599888,-0.08926031119379131,-0.0036048747309771756
0.03,4551131.474764879,14,0.382,0.04038608741964503,10.979751332534741,-0.09106534286400939,-0.0036777728978058307
0.03,4673412.326116813,14,0.382,0.04038608741964503,11.27475782663833,-0.08525954759573023,-0.003443299542560547
0.03,4798978.647618371,14,0.382,0.04038608741964503,11.577690623344548,-0.07214746032553405,-0.0029137536398123895
0.03,4927918.714040171,14,0.382,0.04038608741964503,11.888762688381965,-0.05273309189037139,-0.0021296832589927134
0.03,5060323.171939752,14,0.382,0.04038608741964503,12.208192709491508,-0.0287158275375911,-0.001159719921260604
0.03,5196285.10338729,14,0.382,0.04038608741964503,12.536205250166839,-0.002405894684537886,-9.716467305220637e-05
0.03,5335900.091403516,14,0.382,0.04038608741964503,12.873030907525415,0.023450299182626942,0.000947065832806402
0.03,5479266.287155836,14,0.382,0.04038608741964503,13.218906474421292,0.045934451235247364,0.0018551127631601216
0.03,5626484.478959883,14,0.382,0.04038608741964503,13.574075105913607,0.062295863046649094,0.0025158861708842045
0.03,5777658.163135025,14,0.382,0.04038608741964503,13.938786490207763,0.07033517930623294,0.0028405627001379316
0.03,5932893.616763642,14,0.382,0.04038608741964503,14.313297024189533,0.06878423272005964,0.0027779260357255363
0.03,6092299.9724053005,14,0.382,0.04038608741964503,14.69786999367542,0.057619331931839005,0.0023270193764607944
0.03,6255989.294818376,14,0.382,0.04038608741964503,15.092775758506026,0.038237609443737726,0.0015442674377130362
0.03,6424076.659743051,14,0.382,0.04038608741964503,15.498291942612598,0.013429766027186367,0.0005423757047993275
0.03,6596680.234801065,14,0.382,0.04038608741964503,15.91470362919025,-0.012898183675288562,-0.0005209071734648422
0.03,6773921.362569106,14,0.382,0.04038608741964503,16.342303561115234,-0.03626454935186481,-0.0014645832603584436
0.03,6955924.645884229,14,0.382,0.04038608741964503,16.781392346746976,-0.05237001253480493,-0.002115019904398538
0.03,7142818.035441273,14,0.382,0.04038608741964503,17.232278671259696,-0.05796795510356821,-0.0023410989023507638
0.03,7334732.919743936,14,0.382,0.04038608741964503,17.695279513652252,-0.051680587865073464,-0.002087176739417503
0.03,7531804.217472526,14,0.382,0.04038608741964503,18.17072036958833,-0.034554885118131366,-0.0013955366111566443
0.03,7734170.472333623,14,0.382,0.04038608741964503,18.658935480224304,-0.010154284245544655,-0.0004100918112244907
0.03,7941973.950458106,14,0.382,0.04038608741964503,19.160268067185115,0.015956810111647346,0.0006444331281076655
0.03,8155360.740416107,14,0.382,0.04038608741964503,19.67507057385357,0.03735167826244708,0.0015084881435776425
0.03,8374480.855919195,14,0.382,0.04038608741964503,20.20370491314268,0.04833883776373066,0.0019522165276900647
0.03,8599488.341281982,14,0.382,0.04038608741964503,20.746542721925163,0.04565917025337553,0.0018439952413612799
0.03,8830541.37971729,14,0.382,0.04038608741964503,21.30396562229904,0.029776710788879918,0.0012025648449891916
0.03,9067802.404541034,14,0.382,0.04038608741964503,21.87636548987299,0.005235385364770868,0.00021143673101716646
0.03,9311438.213364966,14,0.382,0.04038608741964503,22.46414472926004,-0.02027922852697527,-0.0008189986960933825
0.03,9561620.085357584,14,0.382,0.04038608741964503,23.067716556973252,-0.0381630754916176,-0.001541257303006981
0.03,9818523.901655637,14,0.382,0.04038608741964503,23.68750529192241,-0.04188400731689692,-0.001691531180985251
0.03,10082330.269010864,14,0.382,0.04038608741964503,24.32394665371571,-0.029742521639748762,-0.0012011840790235775
0.03,10353224.646758921,14,0.382,0.04038608741964503,24.977488068976417,-0.0061907834229970775,-0.00025002152051724927
0.03,10631397.47719971,14,0.382,0.04038608741964503,25.648588985889614,0.019231953427343025,0.0007767033523672172
0.03,10917044.319480825,14,0.382,0.04038608741964503,26.337721197200306,0.03545606867094266,0.0014319318889016277
0.03,11210365.987078195,14,0.382,0.04038608741964503,27.045369171889924,0.034835622249325945,0.001406874485479009
0.03,11511568.688970588,14,0.382,0.04038608741964503,27.772030395764347,0.017335634364885232,0.0007001184449352575
0.03,11820864.174607227,14,0.382,0.04038608741964503,28.518215721192963,-0.00846726898730347,-0.00034195986552688716
0.03,12138469.882770432,14,0.382,0.04038608741964503,29.284449726244592,-0.02891956173642353,-0.001167947948425022
0.03,12464609.094437936,14,0.382,0.04038608741964503,30.07127108347271,-0.032407640292143575,-0.001308817793902921
0.03,12799511.08975231,14,0.382,0.04038608741964503,30.879232938609302,-0.01655796493344215,-0.0006687114192934116
0.03,13143411.309208022,14,0.382,0.04038608741964503,31.708903299433782,0.009107959889507728,0.0003678348643122796
0.03,13496551.519169025,14,0.382,0.04038608741964503,32.56086543508955,0.027968693421355165,0.0011295460975281005
