R_m,f0_Hz,f0_times_R_Hz_m,normalized_response
0.1,11588125.466592409,1158812.546659241,0.036388395490672715
0.1,11665191.379012292,1166519.1379012293,0.038489655753314284
0.1,11742769.812190967,1174276.9812190968,0.04055240407490457
0.1,11820864.174607227,1182086.4174607226,0.042513531620055306
0.1,11899477.897407684,1189947.7897407685,0.04427836203541347
0.1,11978614.43455752,1197861.443455752,0.045772132770314305
0.1,12058277.26299224,1205827.7262992242,0.04697563252647399
0.1,12138469.882770432,1213846.9882770432,0.04793174868640878
0.1,12219195.817227548,1221919.5817227548,0.0487227153389326
0.1,12300458.613130704,1230045.8613130704,0.04943067624207744
0.1,12382261.84083451,1238226.184083451,0.050101137706891424
0.1,12464609.094437936,1246460.9094437936,0.05072677438661204
0.1,12547503.9919422,1254750.39919422,0.05125872362525259
0.1,12630950.175409827,1263095.017540983,0.051638734353699686
0.1,12714951.311124513,1271495.1311124514,0.05183497077879352
0.1,12799511.08975231,1279951.1089752312,0.051862294198240164
0.1,12884633.226503756,1288463.3226503758,0.05177579835778905
0.1,12970321.461297095,1297032.1461297097,0.05164056570575146
0.1,13056579.558922611,1305657.9558922611,0.05149384520698322
0.1,13143411.309208022,1314341.1309208022,0.05132092999169099
0.1,13230820.527184999,1323082.0527185,0.051059602422231155
0.1,13318811.053256776,1331881.1053256777,0.05063281718190623
0.1,13407386.75336689,1340738.675336689,0.0499931312707462
0.1,13496551.519169025,1349655.1519169025,0.04915433531959295
0.1,13586309.268198004,1358630.9268198004,0.04819110430500542
0.1,13676663.944041904,1367666.3944041906,0.047204378032156886
0.1,13767619.516515322,1376761.9516515322,0.04626983346981052
0.1,13859179.981833793,1385917.9981833794,0.04539795458890703
0.1,13951349.362789372,1395134.9362789374,0.044529459175464525
0.1,14044131.708927369,1404413.1708927369,0.043570549100093704
0.1,14137531.09672428,1413753.109672428,0.042448847867898855
0.1,14231551.629766876,1423155.1629766878,0.041156889743318666
0.1,14326197.438932521,1432619.7438932522,0.039755110801875715
0.1,14421472.682570646,1442147.2682570647,0.03832917457197815
0.1,14517381.54668545,1451738.1546685451,0.036924699783941764
0.1,14613928.245119832,1461392.8245119834,0.03549901864109998
0.1,14711117.019740516,1471111.7019740518,0.033923081497111145
0.1,14808952.140624426,1480895.2140624428,0.03203901539848657
0.1,14907437.906246293,1490743.7906246295,0.029745506317679193
0.1,15006578.643667515,1500657.8643667516,0.027064280941563927
0.1,15106378.708726272,1510637.8708726272,0.024149032950754795
0.1,15206842.486228902,1520684.2486228903,0.021229522716428348
0.1,15307974.390142545,1530797.4390142546,0.01851987844238184
0.1,15409778.863789089,1540977.886378909,0.016139364270473255
0.1,15512260.380040374,1551226.0380040375,0.014084576453327294
0.1,15615423.44151473,1561542.3441514731,0.012260775293102159
0.1,15719272.580774786,1571927.2580774787,0.010547119132824724
0.1,15823812.360526627,1582381.2360526628,0.008856169896856609
0.1,15929047.373820247,1592904.7373820248,0.007158895494814359
0.1,16034982.244251365,1603498.2244251366,0.0054720587716158165
0.1,16141621.62616455,1614162.162616455,0.003826532221195613
0.1,16248970.204857726,1624897.0204857728,0.00223978444839569
0.1,16357032.696788019,1635703.269678802,0.0007050684961022247
0.1,16465813.849778978,1646581.3849778979,-0.0008040249864673867
0.1,16575318.443229184,1657531.8443229184,-0.0023210861854723653
0.1,16685551.288322221,1668555.1288322222,-0.0038719682622834588
0.1,16796517.22823808,1679651.722823808,-0.005461121867986051
0.1,16908221.138365924,1690822.1138365925,-0.007066588502157088
0.1,17020667.926518325,1702066.7926518326,-0.008654623975624703
0.1,17133862.533146854,1713386.2533146855,-0.010216741594609157
0.1,17247809.93155918,1724780.993155918,-0.011809972680076001
0.1,17362515.12813755,1736251.5128137553,-0.013562341815107718
0.1,17477983.16255877,1747798.3162558773,-0.015615193407821496
0.1,17594219.108015623,1759421.9108015625,-0.018018995676949062
0.1,17711228.071439736,1771122.8071439737,-0.020650676396310023
0.1,17829015.193726007,1782901.5193726008,-0.02322921823132506
0.1,17947585.64995843,1794758.5649958432,-0.025446923938996564
0.1,18066944.6496375,1806694.4649637502,-0.027140368413932164
0.1,18187097.43690908,1818709.743690908,-0.028375760966413744
0.1,18308049.290794805,1830804.9290794805,-0.02937514562337108
0.1,18429805.525424026,1842980.5525424026,-0.030335544119232186
0.1,18552371.4902673,1855237.14902673,-0.03128848204931374
0.1,18675752.570371408,1867575.257037141,-0.0321180364576741
0.1,18799954.186595958,1879995.4186595958,-0.03271390161953404
0.1,18924981.795851562,1892498.1795851563,-0.03310749617187943
0.1,19050840.891339578,1905084.0891339579,-0.03345269753919259
0.1,19177537.002793472,1917753.7002793474,-0.03386747881330617
0.1,19305075.696721762,1930507.5696721764,-0.034300176589810216
0.1,19433462.57665259,1943346.257665259,-0.03456708359486841
0.1,19562703.28337992,1956270.328337992,-0.03453043128607954
0.1,19692803.495211374,1969280.3495211375,-0.03422941605601648
0.1,19823768.9282177,1982376.8928217702,-0.033819552608430024
0.1,19955605.336483933,1995560.5336483933,-0.03338650436957553
0.1,20088318.512362193,2008831.8512362195,-0.03284875078154934
0.1,20221914.28672618,2022191.4286726182,-0.03206610717394167
0.1,20356398.52922735,2035639.852922735,-0.03102217625494918
0.1,20491777.148552828,2049177.7148552828,-0.02984339420096179
0.1,20628056.09268498,2062805.6092684981,-0.0286100505291681
0.1,20765241.349162772,2076524.1349162774,-0.027196098372653937
0.1,20903338.945344813,2090333.8945344815,-0.025379029009674106
0.1,21042354.948674195,2104235.4948674194,-0.023124102183607612
0.1,21182295.466945045,2118229.5466945046,-0.020659921277548118
0.1,21323166.648570914,2132316.6648570914,-0.018144682726942956
0.1,21464974.682854872,2146497.4682854875,-0.015253164587621217
0.1,21607725.800261468,2160772.580026147,-0.01125737084376243
0.1,21751426.272690464,2175142.6272690464,-0.005711885866103965
0.1,21896082.41375239,2189608.241375239,0.0008905049818402532
0.1,22041700.57904595,2204170.057904595,0.007259835118810077
0.1,22188287.166437253,2218828.7166437255,0.012237510332830827
0.1,22335848.616340913,2233584.8616340915,0.015623777770196103
0.1,22484391.412003003,2248439.1412003003,0.018082879098213836
0.1,22633922.07978592,2263392.2079785923,0.020308764781293544
0.1,22784447.189455118,2278444.718945512,0.022410793609396983
0.1,22935973.35446775,2293597.335446775,0.024105996675555998
0.1,23088507.232263256,2308850.7232263256,0.025287626040079378
0.1,23242055.524555836,2324205.5524555836,0.026180988278685112
0.1,23396624.977628924,2339662.4977628924,0.026986247464072785
0.1,23552222.382631563,2355222.2382631563,0.02762195126746374
0.1,23708854.575876813,2370885.4575876812,0.02793847060914382
0.1,23866528.439142082,2386652.8439142085,0.028010291528658443
0.1,24025250.899971496,2402525.0899971495,0.0280192923994443
0.1,24185028.931980275,2418502.8931980277,0.027932070425481213
0.1,24345869.5551611,2434586.95551611,0.02753138808773332
0.1,24507779.836192574,2450777.9836192573,0.026785495227744573
0.1,24670766.888749674,2467076.6888749674,0.02595160945616897
0.1,24834837.873816323,2483483.7873816323,0.025208597862194575
0.1,25000000.0,2500000.0,0.024396500758199147
